Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
25	11	2019	2.7778	17.2222	0.0	1.8642
26	11	2019	4.4444	18.3333	0.0	2.3662
27	11	2019	11.6667	24.4444	4.3	3.9816000000000003
28	11	2019	6.6667	17.2222	0.0	3.8509
29	11	2019	10.0	20.0	0.0	2.8265
30	11	2019	12.2222	23.3333	0.0	3.032
1	12	2019	9.4444	19.4444	0.95	4.5091
2	12	2019	3.0556	8.8889	0.0	2.6088
3	12	2019	1.6667	8.3333	0.0	1.9296
4	12	2019	1.6667	15.5556	0.0	2.8285
5	12	2019	5.0	17.7778	0.0	2.6729
6	12	2019	8.3333	15.5556	0.1	2.0768
7	12	2019	11.1111	16.6667	0.0	2.4977
8	12	2019	8.3333	13.8889	0.0	2.7856
9	12	2019	9.1667	14.4444	0.5	2.0728
10	12	2019	5.0	19.4444	4.8	2.0144
11	12	2019	1.6667	11.1111	0.25	2.0936
12	12	2019	0.5556	10.5556	1.5	2.3396
13	12	2019	3.0556	6.6667	31.05	0.9994000000000001
14	12	2019	6.6667	12.7778	4.85	1.536
15	12	2019	6.2963	13.8889	0.0	1.5891
16	12	2019	12.2222	21.1111	0.2	2.3052
17	12	2019	4.4444	17.5556	6.85	1.7508
18	12	2019	-0.5556	8.3333	0.0	2.3158
19	12	2019	-1.6667	11.1111	0.0	1.6166
20	12	2019	1.1111	12.7778	0.0	2.2881
21	12	2019	7.2222	10.5556	0.65	2.6668
22	12	2019	5.5556	8.3333	18.5	1.3643
23	12	2019	7.7778	13.8889	5.8	1.4305
24	12	2019	12.7778	21.1111	0.0	2.6316
25	12	2019	8.3333	18.3333	0.0	2.3018
26	12	2019	5.5556	17.7778	0.0	1.9309
27	12	2019	12.2222	17.7778	0.0	2.2374
28	12	2019	13.8889	20.0	1.1	2.0001
29	12	2019	16.9444	21.1111	4.1	2.0782
30	12	2019	8.3333	20.5556	1.5	3.2359
31	12	2019	3.3333	13.3333	0.0	2.6017
1	1	2020	2.2222	12.7778	0.0	2.3522
2	1	2020	7.7778	9.4444	14.4	1.3957000000000002
3	1	2020	10.0	16.9444	36.5	1.7373
4	1	2020	3.3333	15.0	4.1	2.5001
5	1	2020	0.0	12.2222	0.0	1.8959
6	1	2020	3.3333	17.2222	0.0	2.1927
7	1	2020	7.2222	13.8889	0.30000000000000004	3.0544000000000002
8	1	2020	2.7778	16.1111	0.0	2.7012
9	1	2020	2.7778	17.2222	0.0	2.6479
10	1	2020	10.5556	18.3333	0.0	2.4656000000000002
11	1	2020	15.5556	21.1111	49.449999999999996	2.2833
12	1	2020	10.0	20.0	0.15000000000000002	2.0378
13	1	2020	15.2778	18.8889	33.75	1.9237
14	1	2020	15.5556	17.7778	12.75	1.8233000000000001
15	1	2020	13.3333	22.2222	0.05	2.3397
16	1	2020	11.1111	18.3333	7.55	3.212
17	1	2020	7.2222	12.7778	0.0	3.5180000000000002
18	1	2020	6.1111	12.0833	8.95	2.2032
19	1	2020	1.1111	12.7778	2.0	2.5343
20	1	2020	-3.8889	2.7778	0.0	1.8144
21	1	2020	-4.4444	4.4444	0.0	1.8413
22	1	2020	-3.8889	9.4444	0.0	2.3486000000000002
23	1	2020	3.8889	8.8889	1.35	2.5384
24	1	2020	5.0	14.4444	10.75	1.7295
25	1	2020	2.7778	7.2222	0.0	1.6658
26	1	2020	0.5556	10.0	0.0	1.687
27	1	2020	6.1111	11.1111	0.15000000000000002	1.6963
28	1	2020	2.7778	14.4444	0.0	2.4525
29	1	2020	5.5556	11.1111	0.0	2.2185
30	1	2020	4.4444	15.0	0.0	2.37
31	1	2020	4.4444	7.2222	1.4	1.4479
1	2	2020	4.2593	10.0	0.0	1.8651
2	2	2020	2.2222	18.8889	0.0	3.2733
3	2	2020	6.1111	24.4444	0.0	4.3742
4	2	2020	13.8889	20.0	0.1	3.0314
5	2	2020	16.1111	19.4444	4.35	2.4208
6	2	2020	11.1111	21.9444	48.05	2.2767
7	2	2020	2.2222	10.5556	0.4	1.9364
8	2	2020	-0.5556	6.9444	2.5	1.4311
9	2	2020	1.1111	13.3333	0.0	1.9804
10	2	2020	3.8889	12.2222	21.6	1.8236999999999999
11	2	2020	12.2222	21.1111	6.95	2.48
12	2	2020	11.1111	22.2222	0.0	2.8104999999999998
13	2	2020	6.1111	21.1111	28.6	3.0657
14	2	2020	1.6667	11.1111	0.0	3.0129
15	2	2020	0.5556	12.7778	0.0	2.6257
16	2	2020	5.5556	8.3333	3.55	1.9473
17	2	2020	7.037	11.6667	0.35000000000000003	1.7577
18	2	2020	10.5556	16.6667	32.8	2.1988
19	2	2020	10.0	15.5556	2.65	1.9718
20	2	2020	3.8889	10.0	12.8	1.5121
21	2	2020	1.1111	8.8889	0.45	2.1279
22	2	2020	-0.5556	12.7778	0.0	2.2339
23	2	2020	2.7778	13.3333	0.0	2.464
24	2	2020	7.2222	10.5556	14.45	1.8015
25	2	2020	9.4444	20.0	0.55	2.9821
26	2	2020	4.4444	12.2222	0.1	2.6776
27	2	2020	1.1111	8.8889	0.0	2.8061
28	2	2020	0.0	11.6667	0.0	3.032
29	2	2020	2.2222	12.7778	0.0	3.3981
1	3	2020	1.6667	17.7778	0.0	3.5047
2	3	2020	8.3333	12.7778	13.65	2.5544
3	3	2020	13.3333	20.5556	10.4	2.8357
4	3	2020	12.2222	16.6667	12.4	2.7778
5	3	2020	10.0	11.6667	22.35	1.912
6	3	2020	6.1111	13.8889	0.0	3.8833
7	3	2020	0.5556	15.0	0.0	3.0775
8	3	2020	4.4444	16.6667	0.0	3.5204
9	3	2020	6.1111	19.4444	0.0	3.7136
10	3	2020	12.7778	18.3333	0.7000000000000001	3.106
11	3	2020	12.7778	22.2222	6.25	3.392
12	3	2020	15.5556	24.4444	1.2	3.8678
13	3	2020	17.2222	21.1111	0.35000000000000003	3.9957
14	3	2020	13.8889	26.6667	0.0	4.6752
15	3	2020	14.4444	20.5556	0.35000000000000003	3.3363
16	3	2020	11.6667	14.4444	0.75	2.5808
17	3	2020	10.5556	20.0	0.7000000000000001	3.1774
18	3	2020	13.8889	25.0	0.05	3.6019
19	3	2020	15.0	26.6667	0.0	4.3489
20	3	2020	17.2222	27.7778	0.0	5.0847
21	3	2020	12.7778	22.7778	1.25	4.0492
22	3	2020	8.3333	17.2222	0.75	3.2547
23	3	2020	11.1111	17.2222	16.5	2.6809
24	3	2020	15.5556	25.0	11.299999999999999	3.9662
25	3	2020	15.5556	22.7778	14.1	4.383
26	3	2020	11.6667	26.1111	0.0	4.1357
27	3	2020	16.1111	29.4444	0.0	5.4303
28	3	2020	19.1667	28.8889	0.0	5.4251
29	3	2020	19.4444	25.5556	0.1	5.8089
30	3	2020	15.5556	23.3333	0.0	6.2731
31	3	2020	10.0	17.7778	12.95	4.0944
1	4	2020	5.5556	15.5556	0.0	4.0385
2	4	2020	5.0	20.5556	0.0	4.6402
3	4	2020	8.8889	25.5556	0.0	5.6152
4	4	2020	13.3333	24.4444	0.0	5.2219
5	4	2020	15.5556	26.1111	0.0	4.9471
6	4	2020	14.4444	27.7778	0.0	5.4967
7	4	2020	16.6667	25.0	0.15000000000000002	4.8303
8	4	2020	16.6667	26.6667	0.4	4.5772
9	4	2020	16.6667	25.5556	6.6	5.7943
10	4	2020	8.8889	17.2222	0.0	6.0611
11	4	2020	5.0	21.6667	0.0	5.1904
12	4	2020	11.1111	23.8889	2.0500000000000003	3.8546
13	4	2020	13.8889	22.963	19.9	5.1786
14	4	2020	8.3333	21.6667	0.0	4.8926
15	4	2020	5.0	16.1111	0.0	5.2329
16	4	2020	5.5556	20.5556	0.0	5.078
17	4	2020	8.8889	22.7778	0.0	5.1554
18	4	2020	13.8889	20.5556	6.2	4.913
19	4	2020	8.8889	12.2222	43.800000000000004	3.0126
20	4	2020	12.2222	21.6667	14.3	4.1151
21	4	2020	11.6667	23.3333	0.0	5.8703
22	4	2020	9.4444	22.2222	0.05	5.2244
23	4	2020	12.2222	18.8889	18.1	3.5392
24	4	2020	14.4444	22.2222	0.0	4.5527999999999995
25	4	2020	13.3333	26.1111	0.1	5.9882
26	4	2020	11.6667	20.0	0.0	5.2209
27	4	2020	7.7778	22.2222	0.0	5.3866
28	4	2020	12.2222	25.5556	0.0	5.9428
29	4	2020	13.8889	20.5556	4.4	4.4349
30	4	2020	11.6667	17.2222	0.35	3.7904999999999998
1	5	2020	8.8889	23.3333	0.0	5.6733
2	5	2020	11.1111	27.7778	0.0	6.1462
3	5	2020	15.0	28.8889	0.0	6.6303
4	5	2020	16.1111	28.8889	0.0	6.2266
5	5	2020	18.8889	28.8889	0.0	6.0782
6	5	2020	10.0	22.7778	0.0	6.6109
7	5	2020	7.2222	20.5556	0.0	5.2098
8	5	2020	10.5556	17.2222	0.75	4.4035
9	5	2020	6.6667	17.7778	0.0	5.0217
10	5	2020	6.6667	23.3333	0.0	5.7472
11	5	2020	10.5556	20.0	0.0	6.0799
12	5	2020	9.4444	22.7778	0.0	5.4576
13	5	2020	13.3333	26.1111	0.0	6.022
14	5	2020	16.3889	27.7778	0.0	5.9839
15	5	2020	16.1111	26.6667	0.0	5.6686
16	5	2020	17.2222	28.8889	0.0	6.3289
17	5	2020	18.3333	29.4444	25.8	6.3184
18	5	2020	19.4444	25.5556	8.100000000000001	5.0245
19	5	2020	17.2222	23.8889	4.3500000000000005	5.4006
20	5	2020	12.7778	17.7778	6.55	3.7853
21	5	2020	12.2222	23.3333	0.35000000000000003	4.9567000000000005
22	5	2020	18.0556	29.4444	3.4000000000000004	5.8122
23	5	2020	18.3333	29.4444	0.0	5.6770000000000005
24	5	2020	20.5556	30.5556	0.0	6.3332
25	5	2020	20.0	28.8889	16.8	6.0074
26	5	2020	20.5556	22.7778	1.85	4.6892
27	5	2020	18.8889	22.7778	35.15	4.4915
28	5	2020	19.4444	28.8889	0.8500000000000001	5.8095
29	5	2020	21.6667	28.3333	1.1	5.4339
30	5	2020	20.0	30.0	0.0	6.9121
31	5	2020	17.2222	28.8889	0.0	6.9671
1	6	2020	19.4444	27.2222	0.0	6.3251
2	6	2020	18.8889	29.4444	0.0	6.3463
3	6	2020	21.1111	30.0	0.0	6.4669
4	6	2020	21.6667	31.1111	0.0	6.7104
5	6	2020	21.6667	28.3333	4.9	5.5355
6	6	2020	20.5556	29.4444	1.6500000000000001	6.0302999999999995
7	6	2020	21.6667	29.4444	0.05	6.0139
8	6	2020	23.0556	29.4444	0.15000000000000002	5.9645
9	6	2020	22.7778	28.8889	6.75	5.6338
10	6	2020	22.7778	28.0556	34.75	5.438
11	6	2020	20.0	28.8889	0.05	6.8425
12	6	2020	18.8889	30.5556	0.15000000000000002	7.1523
13	6	2020	20.5556	30.5556	0.0	7.3058
14	6	2020	18.8889	26.6667	9.100000000000001	6.0465
15	6	2020	17.2222	26.1111	0.2	5.7013
16	6	2020	16.1111	23.3333	0.0	5.4322
17	6	2020	15.0	23.8889	0.0	5.5081
18	6	2020	16.6667	28.3333	0.0	6.0615
19	6	2020	20.0	29.4444	0.0	6.7024
20	6	2020	19.4444	31.6667	0.0	6.7073
21	6	2020	21.1111	31.6667	0.3	6.646599999999999
22	6	2020	20.5556	30.5556	1.15	6.1206
23	6	2020	21.3889	29.4444	0.35000000000000003	6.111
24	6	2020	20.5556	28.3333	0.9	5.9278
25	6	2020	21.1111	27.2222	7.05	5.4323
26	6	2020	20.5556	29.4444	0.45	6.5707
27	6	2020	20.0	30.0	7.8	6.0678
28	6	2020	23.3333	31.6667	0.0	6.8017
29	6	2020	22.7778	33.3333	0.0	7.14
30	6	2020	22.2222	32.2222	1.0499999999999998	6.2756
1	7	2020	20.5556	27.7778	0.85	5.7507
2	7	2020	21.6667	31.1111	3.9	6.3664
3	7	2020	23.8889	32.7778	0.0	6.9464
4	7	2020	23.8889	32.2222	0.25	6.3219
5	7	2020	23.3333	32.7778	0.0	7.4146
6	7	2020	22.7778	30.0	24.299999999999997	6.0016
7	7	2020	23.0556	30.5556	0.25	6.0483
8	7	2020	23.3333	29.1667	0.05	6.1852
9	7	2020	22.7778	31.6667	2.65	6.2718
10	7	2020	22.2222	33.3333	0.1	6.9434
11	7	2020	22.7778	32.7778	0.0	8.108
12	7	2020	21.1111	31.6667	0.1	6.61
13	7	2020	20.0	31.6667	0.0	6.5785
14	7	2020	22.2222	32.7778	0.0	7.0294
15	7	2020	23.8889	32.2222	3.6	6.3926
16	7	2020	22.7778	32.7778	0.0	6.5193
17	7	2020	24.4444	33.8889	0.0	6.8941
18	7	2020	25.5556	33.8889	0.0	6.9433
19	7	2020	23.8889	35.0	0.0	6.8629
20	7	2020	25.5556	35.0	2.7	7.1516
21	7	2020	24.4444	34.2593	1.0	6.5011
22	7	2020	22.7778	33.3333	0.0	6.3461
23	7	2020	23.8889	33.3333	0.0	6.9317
24	7	2020	23.3333	30.5556	0.0	6.0669
25	7	2020	22.2222	32.5	0.95	5.9517
26	7	2020	21.6667	31.6667	0.0	6.1177
27	7	2020	23.8889	33.8889	0.0	7.2479
28	7	2020	23.8889	31.6667	0.25	6.3871
29	7	2020	23.8889	28.8889	13.5	5.7342
30	7	2020	23.8889	30.0	0.7	5.8647
31	7	2020	23.8889	33.3333	0.1	6.8184000000000005
1	8	2020	22.7778	31.6667	0.0	6.5078
2	8	2020	23.3333	32.2222	0.1	6.3931000000000004
3	8	2020	22.2222	30.0	2.2	5.9455
4	8	2020	20.0	32.2222	0.0	6.3558
5	8	2020	23.3333	32.2222	2.0	6.4405
6	8	2020	22.7778	32.2222	0.0	6.2499
7	8	2020	23.3333	32.2222	0.15000000000000002	6.144299999999999
8	8	2020	23.3333	34.4444	0.0	6.6342
9	8	2020	22.7778	34.4444	0.0	6.7385
10	8	2020	22.7778	33.8889	3.5999999999999996	5.9871
11	8	2020	22.2222	34.4444	0.15000000000000002	6.1177
12	8	2020	23.8889	33.3333	1.1	5.8966
13	8	2020	22.7778	34.4444	8.149999999999999	6.3477
14	8	2020	22.2222	29.4444	2.6999999999999997	5.2935
15	8	2020	22.7778	31.1111	4.75	5.2963000000000005
16	8	2020	22.2222	32.7778	0.0	6.5515
17	8	2020	23.3333	32.2222	0.0	6.5646
18	8	2020	21.6667	32.2222	0.1	6.4718
19	8	2020	21.6667	30.5556	11.3	5.9289
20	8	2020	20.5556	28.3333	3.6	5.1238
21	8	2020	21.6667	27.7778	2.8000000000000003	4.8479
22	8	2020	21.1111	29.4444	0.6	5.5555
23	8	2020	22.2222	30.0	0.0	5.5659
24	8	2020	22.7778	28.8889	2.75	4.9243
25	8	2020	22.963	24.4444	18.25	4.2467
26	8	2020	23.6111	31.1111	0.65	5.3615
27	8	2020	23.3333	31.6667	0.1	5.711
28	8	2020	23.8889	30.0	1.3499999999999999	5.1632
29	8	2020	24.1667	31.6667	0.0	5.6006
30	8	2020	22.7778	31.6667	82.35	5.3272
31	8	2020	22.7778	31.6667	0.55	5.1807
1	9	2020	23.8889	31.1111	2.8	5.3494
2	9	2020	23.6111	31.1111	0.0	5.5426
3	9	2020	22.7778	32.7778	0.0	6.0567
4	9	2020	23.3333	32.7778	0.0	6.2524
5	9	2020	20.5556	31.1111	0.0	6.515
6	9	2020	20.0	28.8889	0.0	6.0513
7	9	2020	18.8889	29.4444	0.0	5.9092
8	9	2020	19.4444	29.4444	0.0	5.8484
9	9	2020	21.1111	28.8889	0.0	5.3592
10	9	2020	23.8889	28.8889	0.1	5.1134
11	9	2020	23.3333	32.2222	0.0	5.4817
12	9	2020	23.5185	30.5556	0.4	5.039
13	9	2020	22.7778	30.0	0.0	5.2456
14	9	2020	23.3333	29.4444	0.0	5.2005
15	9	2020	20.5556	25.0	2.25	4.0136
16	9	2020	17.2222	21.1111	11.35	3.4821
17	9	2020	19.4444	23.6111	38.3	3.2499000000000002
18	9	2020	19.1667	27.2222	0.0	4.5438
19	9	2020	17.2222	21.6667	0.0	4.3941
20	9	2020	12.7778	21.6667	0.0	4.948
21	9	2020	12.2222	21.6667	0.0	4.9927
22	9	2020	11.1111	21.1111	0.0	3.6553
23	9	2020	16.1111	24.4444	0.0	4.3087
24	9	2020	17.7778	20.5556	11.05	3.0907
25	9	2020	20.5556	24.4444	0.65	3.759
26	9	2020	20.0	26.6667	0.0	4.2164
27	9	2020	20.0	27.7778	0.15000000000000002	4.1155
28	9	2020	20.5556	28.3333	1.05	4.2985
29	9	2020	12.2222	20.8333	4.95	2.7535000000000003
30	9	2020	10.0	22.7778	0.0	3.8073
1	10	2020	12.7778	26.6667	0.0	4.6604
2	10	2020	10.0	20.5556	0.0	4.3395
3	10	2020	10.0	21.6667	0.0	3.7921
4	10	2020	12.2222	21.6667	0.0	3.5296
5	10	2020	12.2222	25.0	0.0	3.7459000000000002
6	10	2020	13.8889	26.1111	0.0	3.5446
7	10	2020	17.2222	27.7778	0.0	4.0864
8	10	2020	15.0	28.8889	0.0	3.8765
9	10	2020	18.0556	23.8889	1.6	3.3275
10	10	2020	18.1481	24.2593	95.0	3.0511
11	10	2020	21.1111	23.75	1.0499999999999998	3.0556
12	10	2020	21.1111	27.2222	0.0	3.4291
13	10	2020	16.1111	26.1111	0.0	4.4307
14	10	2020	13.3333	26.6667	0.0	4.0324
15	10	2020	17.2222	26.1111	0.0	3.5317
16	10	2020	11.1111	20.5556	0.0	3.8457
17	10	2020	7.2222	18.8889	0.0	3.8255
18	10	2020	9.4444	21.6667	0.0	3.2818
19	10	2020	12.2222	24.4444	0.0	3.4185
20	10	2020	14.4444	26.1111	0.0	3.6406
21	10	2020	16.6667	26.6667	0.1	3.5472
22	10	2020	18.0556	26.6667	0.0	3.4385
23	10	2020	18.3333	27.2222	0.0	3.4782
24	10	2020	18.8889	25.5556	64.64999999999999	3.1752
25	10	2020	18.8889	23.8889	0.2	2.9128
26	10	2020	18.3333	20.5556	0.55	2.571
27	10	2020	17.7778	23.3333	0.0	2.706
28	10	2020	20.5556	24.4444	2.1	2.7891
29	10	2020	10.5556	27.7778	18.099999999999998	4.6768
30	10	2020	9.4444	16.6667	0.0	3.2007
31	10	2020	8.3333	18.3333	0.0	3.1884
1	11	2020	11.6667	21.1111	0.6	3.8525
2	11	2020	3.3333	14.4444	0.0	3.7767
3	11	2020	3.3333	18.3333	0.0	3.1467
4	11	2020	7.7778	20.5556	0.0	3.0396
5	11	2020	8.8889	21.1111	0.0	3.0565
6	11	2020	13.8889	23.8889	0.0	3.6977
7	11	2020	16.1111	22.4074	3.4	2.7587
8	11	2020	17.2222	23.8889	0.15000000000000002	3.0977
9	11	2020	18.8889	25.5556	0.0	3.6035
10	11	2020	19.1667	21.6667	1.95	2.3088
11	11	2020	21.1111	25.5556	2.85	2.5262
12	11	2020	16.1111	23.3333	0.0	2.4502
13	11	2020	12.5926	22.7778	0.0	3.3286000000000002
14	11	2020	8.3333	21.6667	0.0	2.8346
15	11	2020	10.5556	21.9444	0.1	2.6806
16	11	2020	6.1111	16.6667	0.0	3.4991
17	11	2020	5.0	17.7778	0.0	4.26
18	11	2020	3.3333	17.7778	0.0	2.8205
19	11	2020	2.7778	16.1111	0.0	2.9822
20	11	2020	6.1111	21.1111	0.0	2.3726000000000003
21	11	2020	9.4444	21.6667	0.0	2.3372
22	11	2020	11.1111	20.5556	0.0	2.221
23	11	2020	6.6667	16.1111	0.0	2.7657
24	11	2020	4.4444	15.5556	0.0	2.793
25	11	2020	9.4444	21.6667	7.5	2.4398
26	11	2020	14.4444	22.7778	20.45	2.5881
27	11	2020	7.7778	21.6667	0.0	2.4495
28	11	2020	10.5556	20.0	1.2	2.4057
29	11	2020	11.2963	13.3333	17.75	1.4607
30	11	2020	1.6667	13.3333	4.15	1.5062
1	12	2020	-1.6667	6.1111	0.25	1.8215
2	12	2020	-2.2222	12.2222	0.0	2.0617
3	12	2020	0.5556	12.7778	0.0	2.1839
4	12	2020	5.5556	14.7222	2.0	1.8165
5	12	2020	3.3333	13.8889	0.0	2.004
6	12	2020	3.3333	13.3333	0.6	1.7105000000000001
7	12	2020	1.6667	9.4444	0.1	1.7194
8	12	2020	-0.5556	8.8889	0.0	1.9952
9	12	2020	-1.1111	16.6667	0.0	2.0356
10	12	2020	4.4444	20.0	0.0	1.7685
11	12	2020	6.1111	18.8889	0.0	2.2991
12	12	2020	10.5556	19.4444	0.35000000000000003	2.2013
13	12	2020	11.6667	19.4444	0.75	1.9042
14	12	2020	4.4444	17.7778	16.45	1.9535
15	12	2020	2.2222	10.5556	0.0	1.8621
16	12	2020	4.4444	6.6667	4.95	1.091
17	12	2020	0.5556	5.5556	0.0	1.2667
18	12	2020	-1.1111	11.1111	0.0	1.8817
19	12	2020	-1.1111	11.1111	0.0	1.6851
20	12	2020	6.1111	13.3333	0.2	1.743
21	12	2020	5.5556	15.5556	0.0	2.1388
22	12	2020	5.5556	16.1111	0.0	2.9314
23	12	2020	2.7778	15.5556	0.0	2.3792999999999997
24	12	2020	0.0	13.3333	30.3	1.8293
25	12	2020	-3.8889	1.6667	0.05	1.9183000000000001
26	12	2020	-5.5556	8.8889	0.0	1.6418
27	12	2020	-1.6667	13.8889	0.0	2.0956
28	12	2020	1.1111	15.0	0.0	1.7398
29	12	2020	3.8889	18.3333	0.0	2.2994
30	12	2020	7.2222	11.6667	0.0	1.699
31	12	2020	6.6667	13.0556	1.2	1.4018
1	1	2021	13.1481	19.3333	21.95	1.6244
2	1	2021	12.4074	17.7778	0.0	1.9162
3	1	2021	4.4444	12.7778	0.0	1.8107
4	1	2021	1.1111	15.0	0.0	1.9589
5	1	2021	6.1111	13.3333	0.0	2.4408
6	1	2021	0.0	12.7778	0.0	1.6778
7	1	2021	2.7778	7.7778	1.8	1.6187
8	1	2021	2.7778	5.5556	2.4	1.2521
9	1	2021	0.0	3.3333	0.0	1.3991
10	1	2021	-2.2222	8.8889	0.0	1.5503
11	1	2021	4.4444	6.6667	2.75	1.3722
12	1	2021	2.2222	6.1111	0.45	1.1698
13	1	2021	-1.1111	10.0	0.0	1.8011
14	1	2021	-1.1111	13.6111	0.0	2.1851
15	1	2021	5.0	12.7778	0.0	2.9665
16	1	2021	0.0	6.6667	0.0	1.9282
17	1	2021	0.5556	10.0	0.0	2.0295
18	1	2021	2.2222	12.7778	0.05	2.5874
19	1	2021	1.6667	15.5556	0.0	2.6593
20	1	2021	6.6667	12.7778	0.0	2.7256
21	1	2021	5.5556	11.6667	2.9	1.7365
22	1	2021	6.1111	14.4444	0.9	2.1084
23	1	2021	1.6667	16.1111	0.0	2.1274
24	1	2021	3.8889	16.1111	0.05	2.7622
25	1	2021	8.8889	18.8889	0.75	2.1551
26	1	2021	13.8889	20.5556	10.0	2.691
27	1	2021	7.2222	15.2778	11.1	2.0991
28	1	2021	1.6667	7.2222	0.0	2.5643
29	1	2021	-1.6667	11.6667	0.0	2.4326
30	1	2021	0.5556	11.1111	0.15	2.1252
31	1	2021	5.5556	7.7778	7.55	1.4634
1	2	2021	2.2222	8.3333	0.0	1.8353
2	2	2021	0.5556	7.2222	0.0	2.7753
3	2	2021	-1.6667	10.5556	0.0	2.5916
4	2	2021	-0.5556	12.2222	0.0	2.6427
5	2	2021	6.1111	12.7778	2.9000000000000004	2.8093
6	2	2021	2.2222	11.6667	10.4	2.3695
7	2	2021	2.7778	10.5556	1.4000000000000001	1.7225
8	2	2021	1.1111	14.4444	0.0	2.2634
9	2	2021	10.0	18.3333	0.3	2.5823
10	2	2021	7.7778	20.5556	0.0	2.7283
11	2	2021	12.2222	17.2222	5.75	2.1608
12	2	2021	5.5556	15.5556	0.75	1.5538
13	2	2021	4.4444	7.2222	5.75	1.4958
14	2	2021	6.1111	8.8889	0.65	1.6207
15	2	2021	6.1111	9.1667	17.75	1.3263
16	2	2021	-4.4444	8.0556	0.2	1.2806
17	2	2021	-5.0	11.1111	0.1	2.5814
18	2	2021	3.8889	7.7778	11.6	1.4811
19	2	2021	2.2222	9.4444	0.1	2.1146000000000003
20	2	2021	-2.2222	11.6667	0.0	2.838
21	2	2021	1.1111	15.5556	0.0	3.288
22	2	2021	8.8889	18.3333	1.7	2.9837
23	2	2021	4.4444	21.1111	0.0	4.208
24	2	2021	6.6667	22.7778	0.0	4.5051
25	2	2021	11.1111	23.3333	0.0	4.5836
26	2	2021	10.0	16.1111	2.0	2.2966
27	2	2021	8.3333	20.0	0.0	2.2681
28	2	2021	12.7778	25.5556	0.0	3.9145
1	3	2021	9.4444	20.5556	3.1999999999999997	3.1662
2	3	2021	5.0	9.4444	0.85	3.09
3	3	2021	4.1667	17.7778	3.15	3.552
4	3	2021	6.6667	20.5556	0.0	5.1131
5	3	2021	5.5556	18.8889	0.0	4.7821
6	3	2021	6.1111	12.2222	0.0	3.5805
7	3	2021	1.6667	16.1111	0.0	4.2305
8	3	2021	3.3333	20.5556	0.0	3.9401
9	3	2021	4.4444	20.0	0.0	4.2993
10	3	2021	8.3333	22.2222	0.0	4.6577
11	3	2021	11.6667	22.7778	0.0	4.0084
12	3	2021	11.1111	25.5556	0.0	4.4314
13	3	2021	13.8889	25.0	0.0	4.3404
14	3	2021	13.8889	27.2222	0.0	4.4508
15	3	2021	15.5556	21.1111	0.0	4.5352
16	3	2021	8.8889	17.2222	3.75	1.9745
17	3	2021	10.0	14.4444	1.1	2.3311
18	3	2021	9.4444	22.2222	16.9	4.3586
19	3	2021	7.2222	15.0	0.15000000000000002	3.3588
20	3	2021	5.0	14.4444	0.0	4.5063
21	3	2021	8.3333	18.3333	0.0	4.3385
22	3	2021	11.1111	21.6667	0.0	4.9667
23	3	2021	13.3333	20.5556	0.05	4.0443999999999996
24	3	2021	15.5556	23.8889	0.1	4.2305
25	3	2021	16.6667	25.0	2.55	4.6075
26	3	2021	17.7778	24.4444	29.8	4.3896
27	3	2021	17.7778	27.7778	0.1	4.7451
28	3	2021	13.3333	22.7778	1.35	4.8652
29	3	2021	5.5556	20.0	0.0	4.6868
30	3	2021	10.0	23.8889	0.0	4.324
31	3	2021	8.3333	21.1111	32.15	3.9014
1	4	2021	4.4444	11.1111	0.0	4.5469
2	4	2021	1.1111	13.3333	0.0	3.9935
3	4	2021	1.6667	17.2222	0.0	3.7503
4	4	2021	4.4444	22.7778	0.0	4.8656999999999995
5	4	2021	9.4444	25.5556	0.0	5.551
6	4	2021	10.5556	26.1111	0.0	5.7592
7	4	2021	13.8889	26.6667	0.0	5.5718
8	4	2021	16.1111	25.5556	0.0	4.926
9	4	2021	17.2222	24.4444	0.0	4.6668
10	4	2021	16.1111	20.5556	7.8	3.6314
11	4	2021	14.1667	23.3333	0.1	5.2019
12	4	2021	11.6667	28.3333	0.0	7.0677
13	4	2021	15.5556	30.0	0.0	6.0588999999999995
14	4	2021	15.0	26.6667	0.30000000000000004	5.777299999999999
15	4	2021	14.4444	21.6667	0.1	5.2597
16	4	2021	10.0	18.8889	0.0	4.9386
17	4	2021	12.7778	21.6667	0.15000000000000002	5.2597
18	4	2021	11.6667	22.2222	0.0	5.6837
19	4	2021	10.5556	21.6667	0.0	5.352
20	4	2021	13.3333	23.3333	0.0	5.339
21	4	2021	7.2222	16.6667	0.0	4.8309
22	4	2021	3.8889	17.2222	0.0	4.6895999999999995
23	4	2021	7.7778	21.1111	0.0	4.9512
24	4	2021	12.2222	25.5556	76.5	4.2919
25	4	2021	12.7778	21.1111	0.1	4.9929
26	4	2021	11.1111	25.0	0.0	5.3866
27	4	2021	15.5556	27.2222	0.0	5.4175
28	4	2021	18.3333	27.2222	0.0	5.6934000000000005
29	4	2021	18.3333	25.5556	0.2	5.4385
30	4	2021	17.2222	23.8889	0.7	5.5711
1	5	2021	12.7778	25.5556	0.0	6.1328000000000005
2	5	2021	16.6667	26.6667	0.0	5.622
3	5	2021	20.5556	25.1852	65.3	4.5289
4	5	2021	17.7778	25.0	30.3	4.3402
